"Trial","X1.Second.Residency","X1.Minute.Residency","X5.Minute.Residency","X1.Hour.Visits..1.Second.","X1.Hour.Visits..1.Minute.","X1.Hour.Visits..5.Minutes.","X2.Hour.Visits..1.Second.","X2.Hour.Visits..1.Minute.","X2.Hour.Visits..5.Minutes.","half.Hour.Visits..1.Second.","half.Hour.Visits..1.Minute.","half.Hour.Visits..5.Minutes."
899,0.536301663175195,0.380985426786954,0.370242214532872,3,4,4,2,2,3,5,5,6
900,0.820997442159234,0.588480222068008,0.570934256055363,2,2,2,2,2,2,3,3,3
901,0.999293989652898,0.841082581540597,0.820069204152249,1,1,1,1,1,1,1,1,2
902,0.993310262612701,0.680083275503123,0.633217993079585,1,1,1,1,1,1,1,1,1
903,0.558650941540028,0.453157529493407,0.439446366782007,2,2,2,2,2,2,2,2,2
904,0.555688012870221,0.421929215822346,0.44636678200692,6,6,6,2,2,4,6,7,9
905,1,0.861901457321305,0.833910034602076,1,1,1,1,1,1,1,1,1
906,0.18856263237694,0.106870229007634,0.114186851211073,2,2,2,2,2,2,2,2,3
907,0.948854758625479,0.856349757113116,0.847750865051903,2,2,2,1,1,1,2,2,2
908,0.790685292994294,0.458015267175573,0.442906574394464,3,3,3,2,3,3,3,3,6
909,0.999363433293596,0.84177654406662,0.85121107266436,1,1,1,1,1,1,1,1,1
910,0.940058564136989,0.721027064538515,0.726643598615917,1,1,1,1,1,1,1,2,5
911,0.189106607562412,0.113115891741846,0.1280276816609,2,3,3,2,2,2,3,3,3
912,0.43531903565931,0.357390700902151,0.349480968858132,2,2,3,2,2,2,4,4,6
913,0.383641393039432,0.235947258848022,0.238754325259516,4,4,4,3,3,2,5,5,4
914,0.541915024131665,0.362248438584316,0.352941176470588,4,4,4,3,3,3,5,5,4
915,0.530352657955348,0.344899375433727,0.359861591695502,2,2,2,2,2,2,2,2,2
916,0.204476800037037,0.133934767522554,0.114186851211073,3,3,3,3,3,3,4,4,4
917,0.896297496556753,0.744621790423317,0.681660899653979,2,2,2,2,2,2,2,2,2
918,1,0.885496183206107,0.885813148788927,1,1,1,1,1,1,1,1,1
919,0.96968785083506,0.801526717557252,0.813148788927336,1,1,1,1,1,1,2,2,2
920,0.506788115878288,0.344899375433727,0.332179930795848,3,3,4,2,2,3,3,3,5
921,0.576405365678638,0.412907702984039,0.442906574394464,2,2,2,2,2,2,2,2,2
922,0.753995902825199,0.512144344205413,0.515570934256055,3,3,3,2,2,2,4,5,5
923,0.329857293318364,0.199167244968772,0.211072664359862,2,2,2,2,2,2,2,2,2
924,0.556382449277207,0.481609993060375,0.487889273356401,3,2,2,3,2,2,3,2,2
925,0.881008321662944,0.833448993754337,0.830449826989619,2,2,2,2,2,2,2,2,2
926,0.942616404902721,0.721721027064539,0.719723183391003,1,2,2,1,1,1,2,2,2
927,0.896089165634657,0.615544760582929,0.633217993079585,1,1,2,1,1,2,2,3,2
928,0.974838254186873,0.689798750867453,0.709342560553633,1,1,1,1,1,1,1,1,2
929,0.521209245263365,0.399722414989591,0.387543252595156,2,2,2,2,2,2,2,2,2
930,0.519577319706948,0.43442054129077,0.387543252595156,3,4,4,3,3,3,4,4,6
931,0.874897281281467,0.578070784177654,0.608996539792388,2,2,2,2,2,2,2,2,2
932,0.914827374683163,0.650242886884108,0.653979238754325,2,2,2,1,1,1,2,2,3
933,0.626462656682214,0.401110340041638,0.370242214532872,4,4,5,2,2,2,4,5,8
934,0.439126861957616,0.28383067314365,0.245674740484429,4,4,3,2,3,3,6,6,5
935,0.672133424381662,0.530187369882026,0.539792387543253,3,3,3,2,3,3,4,3,3
936,0.989490862374278,0.905621096460791,0.847750865051903,1,1,1,1,1,1,1,1,2
937,0.367692503558987,0.271339347675226,0.269896193771626,2,2,2,2,2,2,2,2,2
938,0.481556926424463,0.329632199861208,0.311418685121107,2,3,4,2,2,4,4,4,5
939,0.837559750465851,0.680777238029146,0.688581314878893,2,2,2,2,2,2,2,2,2
940,0.581671508431615,0.501040943789035,0.487889273356401,2,2,2,2,2,2,2,2,4
941,0.969410076272265,0.739070090215128,0.761245674740484,1,1,1,1,1,1,2,2,2
942,1,0.837612768910479,0.84083044982699,1,1,1,1,1,1,1,1,1
943,0.0748139489126283,0.0541290770298404,0.0622837370242214,2,2,2,2,2,2,2,2,2
944,0.999733799377322,0.800832755031228,0.816608996539792,1,1,1,1,1,1,1,1,1
945,0.701195588014028,0.671061762664816,0.664359861591695,2,2,2,2,2,2,2,3,3
946,0.515757919468525,0.383761276891048,0.384083044982699,2,2,2,2,2,2,2,2,3
947,0.48666103401581,0.350451075641915,0.321799307958477,3,3,3,3,3,3,3,3,4
948,0.80082406453629,0.575988896599584,0.588235294117647,2,2,2,2,2,2,3,3,5
949,0.676982905290448,0.522553782095767,0.508650519031142,3,2,3,1,2,2,6,5,8
950,0.455700744204349,0.293546148507981,0.318339100346021,4,5,4,3,3,4,6,7,6
951,0.905290448027222,0.790423317140874,0.788927335640138,2,2,2,1,2,2,2,2,2
952,0.417680350921864,0.307425399028452,0.314878892733564,2,2,2,2,2,2,2,2,2
953,0.292635501903913,0.260929909784872,0.245674740484429,3,3,3,3,3,3,4,3,4
954,0.743174268816333,0.494101318528799,0.484429065743945,4,3,2,2,3,2,4,3,4
955,0.689714239418525,0.499653018736988,0.453287197231834,2,2,3,2,2,3,4,4,4
956,0.584287218897929,0.443442054129077,0.439446366782007,2,2,2,2,2,2,3,3,3
957,0.812918831957963,0.69882026370576,0.692041522491349,3,3,4,1,1,2,5,5,5
958,0.211374868346431,0.124219292158223,0.117647058823529,4,4,4,3,3,3,4,4,5
959,0.335123436071342,0.272033310201249,0.252595155709343,2,2,2,2,2,2,2,2,3
960,0.813555398664367,0.734906315058987,0.754325259515571,2,2,2,2,2,2,2,2,2
961,1,0.844552394170715,0.84083044982699,1,1,1,1,1,1,1,1,1
962,0.275714401453687,0.197085357390701,0.179930795847751,2,2,2,2,2,2,2,2,3
963,0.492135507690883,0.331714087439278,0.328719723183391,2,2,2,2,2,2,3,3,4
964,0.284603187463108,0.176266481609993,0.190311418685121,3,2,2,3,2,2,4,2,3
965,0.0924410597099571,0.0610687022900763,0.0588235294117647,2,2,2,2,2,2,2,2,2
966,1,0.936849410131853,0.920415224913495,1,1,1,1,1,1,1,1,1
967,0.887292971146167,0.715475364330326,0.698961937716263,2,2,2,2,2,2,2,2,4
968,0.273353317669934,0.186675919500347,0.176470588235294,3,3,3,2,2,2,3,3,3
969,0.815673429705675,0.779319916724497,0.775086505190311,2,2,2,2,2,2,2,2,2
970,0.995486163354591,0.851492019430951,0.823529411764706,1,1,1,1,1,1,1,1,1
971,0.201328688325367,0.138098542678695,0.141868512110727,3,3,3,2,2,2,3,3,4
972,0.242474045439289,0.181124219292158,0.173010380622837,3,3,3,2,2,3,3,3,4
973,0.495028992719992,0.38029146426093,0.380622837370242,3,3,3,2,3,2,3,3,4
974,0.984687677225958,0.7529493407356,0.709342560553633,1,1,2,1,1,1,1,1,3
975,0.694366963345332,0.564191533657183,0.567474048442907,2,2,2,2,2,2,2,2,4
976,0.320887489728128,0.208882720333102,0.200692041522491,6,5,3,5,4,3,6,5,4
977,0.641774979456256,0.527411519777932,0.515570934256055,2,3,3,2,2,2,3,3,5
978,0.623557597712989,0.515614156835531,0.515570934256055,4,4,4,3,3,3,4,4,4
979,0.91169083691161,0.703678001387925,0.709342560553633,1,1,1,1,1,1,1,2,5
980,0.134014652608187,0.0943789035392089,0.0865051903114187,2,2,2,2,2,2,3,3,3
981,0.352808416569253,0.261623872310895,0.273356401384083,4,5,4,2,2,3,6,7,5
982,0.368711010289233,0.297015961138099,0.294117647058824,2,2,3,2,2,2,3,3,4
983,0.612735963704124,0.520471894517696,0.525951557093426,2,2,2,2,2,2,2,2,2
984,0.418999780095138,0.286606523247745,0.27681660899654,3,3,3,3,3,3,5,4,3
985,0.206490665617296,0.130464954892436,0.134948096885813,2,2,2,2,2,2,2,4,3
986,0.171074408861009,0.134628730048577,0.141868512110727,3,3,3,3,3,3,4,4,3
987,0.942084003657365,0.756419153365718,0.73356401384083,1,1,2,1,1,1,1,3,4
988,0.400770824411754,0.237335183900069,0.231833910034602,3,4,4,3,3,3,4,5,7
989,0.850464693695675,0.621096460791117,0.595155709342561,2,2,3,1,1,1,2,3,7
990,0.376500271987593,0.358084663428175,0.349480968858132,2,2,2,2,2,2,2,2,2
991,1,0.813324080499653,0.802768166089965,1,1,1,1,1,1,1,1,1
992,0.205611046168447,0.142956280360861,0.131487889273356,2,2,2,2,2,2,2,3,4
993,0.808821657156746,0.64677307425399,0.671280276816609,2,2,4,1,1,2,4,4,4
994,0.866957558361593,0.634281748785566,0.636678200692042,1,1,3,1,1,1,2,5,6
995,0.990949178828949,0.846634281748786,0.847750865051903,1,1,1,1,1,1,1,1,1
996,0.792201479149547,0.542678695350451,0.522491349480969,2,2,3,2,2,2,2,2,5
997,0.986342750662608,0.772380291464261,0.778546712802768,1,1,1,1,1,1,1,1,2
998,0.897778960891656,0.673143650242887,0.660899653979239,1,2,2,1,1,1,2,3,3
999,0.493570676265321,0.371963913948647,0.342560553633218,2,2,4,2,2,3,4,6,5
1000,0.761125449936922,0.523941707147814,0.539792387543253,2,2,4,1,2,2,6,5,6
